,experiment count,level,index,model,prompting,scenario file path,log file path,success,generating time,video path
0,1,1,1,o4-mini,fs_cot,../../src/esmini/20250607_120647_o4-mini_fs_cot_01_01_01.xosc,../../src/logs/20250607_120647_gpt_fs_cot/log_20250607_120647_o4-mini_fs_cot_01_01_01_success.txt,True,39.427032,../../src/logs/20250607_120647_gpt_fs_cot/100m앞낙석이발생하는상황_01_01_01.mp4
1,1,1,2,o4-mini,fs_cot,../../src/esmini/20250607_120647_o4-mini_fs_cot_01_01_02.xosc,../../src/logs/20250607_120647_gpt_fs_cot/log_20250607_120647_o4-mini_fs_cot_01_01_02_success.txt,True,38.415006,../../src/logs/20250607_120647_gpt_fs_cot/갑작스러운보행자침입하는상황_01_01_02.mp4
2,1,1,3,o4-mini,fs_cot,../../src/esmini/20250607_120647_o4-mini_fs_cot_01_01_03.xosc,../../src/logs/20250607_120647_gpt_fs_cot/log_20250607_120647_o4-mini_fs_cot_01_01_03_success.txt,True,11.872918,../../src/logs/20250607_120647_gpt_fs_cot/강한햇빛으로인해시야확보불가상황_01_01_03.mp4
3,1,1,4,o4-mini,fs_cot,../../src/esmini/20250607_120647_o4-mini_fs_cot_01_01_04.xosc,../../src/logs/20250607_120647_gpt_fs_cot/log_20250607_120647_o4-mini_fs_cot_01_01_04_success.txt,True,10.6001,../../src/logs/20250607_120647_gpt_fs_cot/짙은안개로인한시야확보불가상황_01_01_04.mp4
4,1,1,5,o4-mini,fs_cot,../../src/esmini/20250607_120647_o4-mini_fs_cot_01_01_05.xosc,../../src/logs/20250607_120647_gpt_fs_cot/log_20250607_120647_o4-mini_fs_cot_01_01_05_success.txt,True,37.632427,../../src/logs/20250607_120647_gpt_fs_cot/2초뒤부터뒷차량이내차보다고속주행하는상황_01_01_05.mp4
5,1,1,6,o4-mini,fs_cot,../../src/esmini/20250607_120647_o4-mini_fs_cot_01_01_06.xosc,../../src/logs/20250607_120647_gpt_fs_cot/log_20250607_120647_o4-mini_fs_cot_01_01_06_success.txt,True,15.546179,../../src/logs/20250607_120647_gpt_fs_cot/갑작스러운차량차선변경으로인한간섭상황_01_01_06.mp4
6,1,1,7,o4-mini,fs_cot,../../src/esmini/20250607_120647_o4-mini_fs_cot_01_01_07.xosc,../../src/logs/20250607_120647_gpt_fs_cot/log_20250607_120647_o4-mini_fs_cot_01_01_07_success.txt,True,23.287264,../../src/logs/20250607_120647_gpt_fs_cot/도로중간에블랙아이스가존재하는상황_01_01_07.mp4
7,1,1,8,o4-mini,fs_cot,../../src/esmini/20250607_120647_o4-mini_fs_cot_01_01_08.xosc,../../src/logs/20250607_120647_gpt_fs_cot/log_20250607_120647_o4-mini_fs_cot_01_01_08_success.txt,True,13.971117,../../src/logs/20250607_120647_gpt_fs_cot/중앙선넘어반대편차선에서차량이주행하는상황_01_01_08.mp4
8,1,1,9,o4-mini,fs_cot,../../src/esmini/20250607_120647_o4-mini_fs_cot_01_01_09.xosc,../../src/logs/20250607_120647_gpt_fs_cot/log_20250607_120647_o4-mini_fs_cot_01_01_09_fail.txt,False,19.16581,
9,1,1,10,o4-mini,fs_cot,../../src/esmini/20250607_120647_o4-mini_fs_cot_01_01_10.xosc,../../src/logs/20250607_120647_gpt_fs_cot/log_20250607_120647_o4-mini_fs_cot_01_01_10_success.txt,True,39.898221,../../src/logs/20250607_120647_gpt_fs_cot/사고난차량이정차되어있는상황_01_01_10.mp4
