,experiment count,level,index,model,prompting,scenario file path,log file path,success,generating time,video path
0,1,1,1,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_01_01.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_01_01_success.txt,True,22.427802,../../src/logs/20250608_172748_gpt_cot/100m앞낙석이발생하는상황_01_01_01.mp4
1,1,1,2,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_01_02.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_01_02_fail.txt,False,30.861435,
2,1,1,3,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_01_03.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_01_03_success.txt,True,6.984553,../../src/logs/20250608_172748_gpt_cot/강한햇빛으로인해시야확보불가상황_01_01_03.mp4
3,1,1,4,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_01_04.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_01_04_success.txt,True,9.173184,../../src/logs/20250608_172748_gpt_cot/짙은안개로인한시야확보불가상황_01_01_04.mp4
4,1,1,5,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_01_05.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_01_05_success.txt,True,18.31357,../../src/logs/20250608_172748_gpt_cot/2초뒤부터뒷차량이내차보다고속주행하는상황_01_01_05.mp4
5,1,1,6,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_01_06.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_01_06_fail.txt,False,19.795428,
6,1,1,7,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_01_07.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_01_07_fail.txt,False,9.279355,
7,1,1,8,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_01_08.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_01_08_success.txt,True,23.534397,../../src/logs/20250608_172748_gpt_cot/중앙선넘어반대편차선에서차량이주행하는상황_01_01_08.mp4
8,1,1,9,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_01_09.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_01_09_success.txt,True,14.343448,../../src/logs/20250608_172748_gpt_cot/하나의차선에서바리케이드쳐져있는상황_01_01_09.mp4
9,1,1,10,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_01_10.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_01_10_success.txt,True,15.897802,../../src/logs/20250608_172748_gpt_cot/사고난차량이정차되어있는상황_01_01_10.mp4
10,1,2,1,o4-mini,cot,../../src/esmini/gen_20250608_172748_o4-mini_cot_01_02_01.xosc,../../src/logs/20250608_172748_gpt_cot/log_20250608_172748_o4-mini_cot_01_02_01_success.txt,True,24.400582,../../src/logs/20250608_172748_gpt_cot/눈으로인해시야확보가안되는상황에서낙석발생_01_02_01.mp4
