,experiment count,level,index,model,prompting,scenario file path,log file path,success,generating time,video path
0,1,1,1,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_01_01.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_01_01_success.txt,True,13.462798,../../src/logs/20250608_005053_gpt_fs/100m앞낙석이발생하는상황_01_01_01.mp4
1,1,1,2,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_01_02.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_01_02_success.txt,True,37.60021,../../src/logs/20250608_005053_gpt_fs/갑작스러운보행자침입하는상황_01_01_02.mp4
2,1,1,3,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_01_03.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_01_03_fail.txt,False,12.66847,
3,1,1,4,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_01_04.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_01_04_success.txt,True,6.038861,../../src/logs/20250608_005053_gpt_fs/짙은안개로인한시야확보불가상황_01_01_04.mp4
4,1,1,5,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_01_05.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_01_05_success.txt,True,17.602135,../../src/logs/20250608_005053_gpt_fs/2초뒤부터뒷차량이내차보다고속주행하는상황_01_01_05.mp4
5,1,1,6,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_01_06.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_01_06_success.txt,True,24.407779,../../src/logs/20250608_005053_gpt_fs/갑작스러운차량차선변경으로인한간섭상황_01_01_06.mp4
6,1,1,7,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_01_07.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_01_07_success.txt,True,22.032174,../../src/logs/20250608_005053_gpt_fs/도로중간에블랙아이스가존재하는상황_01_01_07.mp4
7,1,1,8,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_01_08.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_01_08_success.txt,True,23.166711,../../src/logs/20250608_005053_gpt_fs/중앙선넘어반대편차선에서차량이주행하는상황_01_01_08.mp4
8,1,1,9,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_01_09.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_01_09_success.txt,True,21.461722,../../src/logs/20250608_005053_gpt_fs/하나의차선에서바리케이드쳐져있는상황_01_01_09.mp4
9,1,1,10,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_01_10.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_01_10_success.txt,True,18.529111,../../src/logs/20250608_005053_gpt_fs/사고난차량이정차되어있는상황_01_01_10.mp4
10,1,2,1,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_02_01.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_02_01_success.txt,True,28.435199,../../src/logs/20250608_005053_gpt_fs/눈으로인해시야확보가안되는상황에서낙석발생_01_02_01.mp4
11,1,2,2,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_02_02.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_02_02_success.txt,True,46.586744,../../src/logs/20250608_005053_gpt_fs/갑작스럽게보행자가침입하여앞차량한대가급정거하는상황_01_02_02.mp4
12,1,2,3,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_02_03.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_02_03_fail.txt,False,18.268852,
13,1,2,4,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_02_04.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_02_04_success.txt,True,27.405784,../../src/logs/20250608_005053_gpt_fs/비가많이내리고2초뒤부터뒷차량이내차보다고속주행하는상황_01_02_04.mp4
14,1,2,5,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_02_05.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_02_05_success.txt,True,24.373896,../../src/logs/20250608_005053_gpt_fs/낙석이발생하여앞차량이급정거하는상황_01_02_05.mp4
15,1,2,6,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_02_06.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_02_06_success.txt,True,34.005437,../../src/logs/20250608_005053_gpt_fs/눈으로인해도로가미끄러운상황에서갑작스러운앞차량차선변경하는상황_01_02_06.mp4
16,1,2,7,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_02_07.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_02_07_success.txt,True,18.632917,../../src/logs/20250608_005053_gpt_fs/비가많이오는상황에서보행자가침입하는상황_01_02_07.mp4
17,1,2,8,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_02_08.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_02_08_success.txt,True,20.759118,../../src/logs/20250608_005053_gpt_fs/안개로인해시야확보가안되는상황에서보행자침입_01_02_08.mp4
18,1,2,9,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_02_09.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_02_09_success.txt,True,28.335412,../../src/logs/20250608_005053_gpt_fs/도로에블랙아이스가존재하고중앙선넘어반대편차선에서차량이주행하는상황_01_02_09.mp4
19,1,2,10,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_02_10.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_02_10_success.txt,True,30.842754,../../src/logs/20250608_005053_gpt_fs/차가도로한쪽에멈춰있고그차앞으로보행자가침입하는상황_01_02_10.mp4
20,1,3,1,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_03_01.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_03_01_fail.txt,False,39.214673,
21,1,3,2,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_03_02.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_03_02_success.txt,True,40.328943,../../src/logs/20250608_005053_gpt_fs/강한햇빛으로시야식별힘들때앞차량앞으로보행자가돌발적으로나와앞차량이급정거하는상황_01_03_02.mp4
22,1,3,3,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_03_03.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_03_03_fail.txt,False,32.116499,
23,1,3,4,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_03_04.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_03_04_fail.txt,False,37.525022,
24,1,3,5,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_03_05.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_03_05_fail.txt,False,36.600565,
25,1,4,1,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_04_01.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_04_01_success.txt,True,29.746567,../../src/logs/20250608_005053_gpt_fs/짙은안개로시야확보가힘들고눈이오는상황에서150m앞불법주차차량이출발하고200m앞에서보행자가돌발침입하는상황_01_04_01.mp4
26,1,4,2,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_04_02.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_04_02_success.txt,True,23.468262,../../src/logs/20250608_005053_gpt_fs/비가강하게내리고블랙아이스로도로가미끄러우며짙은안개가끼어있어시야확보가힘든상황에서100m앞낙석발생_01_04_02.mp4
27,1,4,3,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_04_03.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_04_03_fail.txt,False,38.177669,
28,1,4,4,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_04_04.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_04_04_success.txt,True,36.73177,../../src/logs/20250608_005053_gpt_fs/비와눈이같이오는상황에서도로가블랙아이스들로매우미끄러울때중앙선넘어반대편차선에서차량이주행하는상황_01_04_04.mp4
29,1,4,5,o4-mini,fs,../../src/esmini/gen_20250608_005053_o4-mini_fs_01_04_05.xosc,../../src/logs/20250608_005053_gpt_fs/log_20250608_005053_o4-mini_fs_01_04_05_fail.txt,False,27.968701,
